fpr,tpr,threshold
0.05799272416006848,0.31348907309721175,0.5031491177082076
0.05799272416006848,0.31499623210248684,0.5027179564582779
0.058206719452172054,0.31499623210248684,0.5023482505410151
0.058206719452172054,0.31574981160512433,0.5021587475291918
0.058420714744275626,0.31574981160512433,0.5019622609961175
0.058420714744275626,0.3165033911077619,0.5017720928046284
0.05884870532848277,0.3165033911077619,0.5015196339937258
0.05884870532848277,0.3172569706103994,0.5005179225085107
0.059704686496897065,0.3172569706103994,0.49925665691691823
0.059704686496897065,0.31876412961567446,0.499083952697924
0.060132677081104216,0.31876412961567446,0.4987215253226571
0.060132677081104216,0.32102486812358705,0.49809700034648113
0.06034667237320779,0.32102486812358705,0.49800446086975414
0.06034667237320779,0.32328560663149963,0.4967126254397067
0.06056066766531136,0.32328560663149963,0.49629970738796975
0.06056066766531136,0.3240391861341371,0.49608133484423633
0.06120265354162208,0.3240391861341371,0.4955619020462517
0.06120265354162208,0.32479276563677467,0.49543723920950383
0.061416648833725655,0.32479276563677467,0.49534280618502086
0.061416648833725655,0.3255463451394122,0.4949650011163068
0.06205863471003638,0.3255463451394122,0.494565472556859
0.06205863471003638,0.32705350414468726,0.49408689934849886
0.06248662529424353,0.32705350414468726,0.49374149789327965
0.06248662529424353,0.3285606631499623,0.49364696946805015
0.06334260646265782,0.3285606631499623,0.49187919826781
0.06334260646265782,0.32931424265259984,0.49167429558561593
0.06377059704686497,0.32931424265259984,0.4909505642508241
0.06377059704686497,0.3308214016578749,0.49057070072169756
0.06548255938369356,0.3308214016578749,0.4886917468849399
0.06548255938369356,0.3315749811605124,0.4883085276958195
0.06569655467579713,0.3315749811605124,0.4879012046019843
0.06569655467579713,0.33232856066315,0.4877332457330747
0.06633854055210785,0.33232856066315,0.4868620964268991
0.06633854055210785,0.33458929917106256,0.4858068062521592
0.06655253584421143,0.33458929917106256,0.484629288351695
0.06655253584421143,0.33534287867370005,0.4844720934556135
0.06698052642841858,0.33534287867370005,0.48409519236429654
0.06698052642841858,0.33760361718161264,0.48383964295901205
0.06698052642841858,0.33911077618688773,0.48382076891203296
0.06719452172052215,0.33911077618688773,0.4833951312638781
0.06719452172052215,0.3398643556895252,0.483369111525545
0.0676225123047293,0.3398643556895252,0.482411588734287
0.0676225123047293,0.34061793519216277,0.4823805403787765
0.06783650759683287,0.34061793519216277,0.48147077791393084
0.06783650759683287,0.3413715146948003,0.4814075856350497
0.06826449818104002,0.3413715146948003,0.48110205860095406
0.06826449818104002,0.3421250941974378,0.4810435630372756
0.06933447464155788,0.3421250941974378,0.47989002989809915
0.06933447464155788,0.3436322532027129,0.47926560870928886
0.06997646051786861,0.3436322532027129,0.4785697878831486
0.06997646051786861,0.34513941220798794,0.47763206123943447
0.07040445110207576,0.34513941220798794,0.4771457021995761
0.07040445110207576,0.3458929917106255,0.4767330489638671
0.0708324416862829,0.3458929917106255,0.4764908454279179
0.0708324416862829,0.346646571213263,0.476485858740553
0.07126043227049005,0.346646571213263,0.476244844913278
